,commit_hash,file_path,filename,action,change,line
36,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,collector/src/main/java/com/navercorp/pinpoint/collector/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,115
37,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,collector/src/main/java/com/navercorp/pinpoint/collector/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,121
38,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,collector/src/main/java/com/navercorp/pinpoint/collector/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,127
39,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,37
40,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,43
41,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,49
42,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,55
43,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,61
44,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,67
45,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,73
46,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,79
47,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,85
48,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,91
49,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,97
50,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,103
51,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,109
52,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,115
53,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,121
54,9a78fc502cc1a2a703f31d0d76b3ad238a34779a,web/src/main/java/com/navercorp/pinpoint/web/dao/hbase/TableDescriptorConfig.java,TableDescriptorConfig.java,4,    @Bean,127
55,9abc582b062041bd9c8d586a5ee67b7ed35d0a26,collector/src/main/java/com/navercorp/pinpoint/collector/thrift/config/AgentBaseDataReceiverConfiguration.java,AgentBaseDataReceiverConfiguration.java,5,"    @Bean(""baseExecutorConfiguration"")",95
56,9abc582b062041bd9c8d586a5ee67b7ed35d0a26,collector/src/main/java/com/navercorp/pinpoint/collector/thrift/config/SpanReceiverConfiguration.java,SpanReceiverConfiguration.java,5,"    @Bean(""spanExecutorConfiguration"")",166
57,9abc582b062041bd9c8d586a5ee67b7ed35d0a26,collector/src/main/java/com/navercorp/pinpoint/collector/thrift/config/StatReceiverConfiguration.java,StatReceiverConfiguration.java,5,"    @Bean(""statExecutorConfiguration"")",165
